Date,Time,Latitude,Longitude,Altitude,Battery Voltage (V),Sats used,Wind Speed (m/s),Wind Dir (deg),Vertical Speed (m/s),Temperature(deg),Pressure (hPa),Humidity (%),Dew point (deg)
2021-01-27,11:16:45,50.904248,8.009402,5481.7,2.8,10,25.3,310,2.1,-29.9,498.2,68.2,-34.6
2021-01-27,11:16:46,50.904107,8.009670,5484.0,2.8,10,23.6,309,2.6,-29.9,498.1,68.0,-34.6
2021-01-27,11:16:47,50.903987,8.009922,5486.5,2.8,10,20.9,305,2.4,-29.9,497.9,66.9,-34.7
2021-01-27,11:16:48,50.903876,8.010167,5489.2,2.8,10,21.5,306,2.7,-29.8,497.7,66.7,-34.7
2021-01-27,11:16:49,50.903750,8.010425,5491.7,2.8,10,24.3,309,2.2,-29.8,497.5,67.1,-34.7
2021-01-27,11:16:50,50.903611,8.010694,5494.1,2.8,10,24.6,310,2.4,-29.9,497.4,66.9,-34.7
2021-01-27,11:16:51,50.903480,8.010953,5496.7,2.8,10,22.0,308,2.8,-29.9,497.2,66.0,-35.0
2021-01-27,11:16:52,50.903363,8.011199,5499.3,2.8,10,21.1,306,2.6,-29.8,497.0,65.2,-35.0
2021-01-27,11:16:53,50.903241,8.011451,5501.6,2.8,10,23.5,308,2.7,-29.9,496.9,65.0,-35.1
2021-01-27,11:16:54,50.903102,8.011718,5503.8,2.8,10,25.3,310,1.9,-30.0,496.7,64.4,-35.3
2021-01-27,11:16:55,50.902962,8.011984,5506.2,2.8,10,23.4,310,2.5,-30.0,496.5,63.1,-35.5
2021-01-27,11:16:56,50.902834,8.012230,5508.7,2.8,10,21.1,308,2.2,-30.0,496.3,61.6,-35.9
2021-01-27,11:16:57,50.902714,8.012475,5511.2,2.8,10,22.6,308,2.7,-30.0,496.2,60.6,-36.0
2021-01-27,11:16:59,50.902439,8.013019,5516.3,2.8,10,24.9,310,2.9,-30.1,495.8,60.4,-36.1
2021-01-27,11:17:00,50.902303,8.013276,5518.9,2.8,10,22.1,310,2.2,-30.1,495.6,59.7,-36.3
2021-01-27,11:17:01,50.902176,8.013517,5521.4,2.8,10,22.0,310,2.5,-30.2,495.5,60.0,-36.3
2021-01-27,11:17:02,50.902042,8.013772,5523.9,2.8,10,24.7,310,2.4,-30.2,495.3,59.8,-36.3
2021-01-27,11:17:03,50.901899,8.014049,5526.3,2.8,10,25.7,309,2.3,-30.2,495.2,60.1,-36.3
2021-01-27,11:17:04,50.901763,8.014321,5528.8,2.8,10,23.1,308,2.5,-30.2,494.9,59.8,-36.3
2021-01-27,11:17:05,50.901640,8.014569,5531.3,2.8,10,21.1,308,2.1,-30.2,494.8,59.6,-36.4
2021-01-27,11:17:06,50.901513,8.014811,5533.8,2.8,10,23.0,310,2.6,-30.2,494.6,59.9,-36.4
2021-01-27,11:17:07,50.901371,8.015073,5536.2,2.8,10,25.6,311,1.8,-30.2,494.5,59.8,-36.4
2021-01-27,11:17:08,50.901227,8.015343,5538.5,2.8,10,24.3,309,2.6,-30.2,494.3,59.7,-36.4
2021-01-27,11:17:09,50.901096,8.015599,5540.9,2.8,10,21.9,308,1.9,-30.2,494.1,59.2,-36.5
2021-01-27,11:17:10,50.900970,8.015843,5543.2,2.8,10,22.5,310,2.8,-30.3,494.0,59.5,-36.5
2021-01-27,11:17:11,50.900832,8.016100,5545.9,2.8,9,24.9,311,2.3,-30.3,493.8,58.6,-36.7
2021-01-27,11:17:12,50.900691,8.016370,5548.3,2.8,10,24.6,309,2.5,-30.3,493.6,58.3,-36.7
2021-01-27,11:17:13,50.900560,8.016630,5550.9,2.8,10,22.4,308,2.7,-30.3,493.4,57.5,-36.9
2021-01-27,11:17:14,50.900435,8.016873,5553.5,2.8,10,21.8,310,2.5,-30.3,493.3,57.8,-36.9
2021-01-27,11:17:15,50.900300,8.017120,5555.9,2.8,10,24.2,312,2.5,-30.3,493.1,57.5,-36.9
2021-01-27,11:17:16,50.900153,8.017387,5558.1,2.8,10,25.7,311,2.2,-30.3,493.0,57.3,-37.0
2021-01-27,11:17:17,50.900014,8.017659,5560.3,2.8,10,23.7,308,2.1,-30.3,492.8,57.3,-37.0
2021-01-27,11:17:18,50.899891,8.017913,5562.7,2.8,10,21.4,307,2.5,-30.4,492.7,57.5,-37.0
2021-01-27,11:17:19,50.899767,8.018158,5565.3,2.8,10,22.8,310,2.7,-30.4,492.4,57.7,-37.0
2021-01-27,11:17:21,50.899477,8.018692,5570.3,2.7,10,25.1,310,2.6,-30.5,492.1,57.3,-37.1
2021-01-27,11:17:22,50.899340,8.018952,5572.7,2.8,10,22.5,309,2.4,-30.5,491.9,57.1,-37.2
2021-01-27,11:17:23,50.899214,8.019198,5575.1,2.8,10,22.2,309,2.5,-30.6,491.8,57.8,-37.1
2021-01-27,11:17:24,50.899081,8.019456,5577.7,2.8,10,24.8,310,2.6,-30.7,491.6,57.4,-37.3
2021-01-27,11:17:25,50.898935,8.019732,5580.2,2.8,10,25.8,310,2.6,-30.6,491.4,57.6,-37.2
2021-01-27,11:17:26,50.898794,8.019998,5582.9,2.8,10,23.3,310,2.9,-30.6,491.2,57.1,-37.3
2021-01-27,11:17:27,50.898664,8.020242,5585.3,2.8,10,21.6,310,2.3,-30.6,491.1,57.1,-37.3
2021-01-27,11:17:28,50.898533,8.020489,5587.8,2.8,10,23.8,310,2.8,-30.6,490.9,57.1,-37.3
2021-01-27,11:17:29,50.898392,8.020760,5590.3,2.8,10,25.7,310,2.3,-30.6,490.7,56.8,-37.4
2021-01-27,11:17:30,50.898247,8.021031,5592.8,2.8,10,24.2,311,2.7,-30.6,490.5,57.2,-37.3
2021-01-27,11:17:31,50.898111,8.021278,5595.3,2.8,10,21.9,311,2.0,-30.6,490.4,57.2,-37.3
2021-01-27,11:17:32,50.897977,8.021515,5597.7,2.8,10,22.8,312,2.8,-30.6,490.2,57.4,-37.2
2021-01-27,11:17:33,50.897834,8.021769,5600.2,2.8,10,25.1,311,2.1,-30.7,490.1,57.4,-37.3
2021-01-27,11:17:34,50.897688,8.022038,5602.5,2.8,10,24.7,310,2.3,-30.7,489.9,57.1,-37.4
2021-01-27,11:17:35,50.897552,8.022295,5604.8,2.8,10,22.5,310,2.4,-30.8,489.7,57.0,-37.5
2021-01-27,11:17:36,50.897421,8.022538,5607.4,2.8,10,22.5,311,2.5,-30.8,489.6,57.2,-37.5
2021-01-27,11:17:37,50.897280,8.022789,5609.9,2.8,10,24.9,312,2.5,-30.8,489.3,56.8,-37.5
2021-01-27,11:17:38,50.897129,8.023055,5612.7,2.8,10,25.4,312,2.7,-30.9,489.1,57.6,-37.4
2021-01-27,11:17:39,50.896987,8.023316,5615.4,2.8,10,23.1,310,2.7,-30.9,488.9,57.5,-37.5
2021-01-27,11:17:40,50.896857,8.023565,5618.0,2.8,10,22.2,309,2.4,-30.8,488.9,57.7,-37.3
2021-01-27,11:17:41,50.896725,8.023820,5620.7,2.8,10,24.3,310,2.6,-30.9,488.6,57.8,-37.4
2021-01-27,11:17:42,50.896582,8.024089,5623.1,2.8,10,25.3,310,2.1,-30.9,488.5,58.0,-37.4
2021-01-27,11:17:43,50.896439,8.024349,5625.7,2.8,10,23.3,312,2.8,-30.9,488.3,57.9,-37.5
2021-01-27,11:17:44,50.896305,8.024589,5628.3,2.8,10,21.9,312,2.4,-31.0,488.1,58.0,-37.5
2021-01-27,11:17:45,50.896172,8.024835,5630.7,2.8,10,23.7,310,2.6,-31.0,487.9,57.8,-37.5
2021-01-27,11:17:46,50.896032,8.025105,5633.1,2.8,10,25.6,309,2.1,-31.0,487.8,57.7,-37.5
2021-01-27,11:17:47,50.895888,8.025375,5635.3,2.8,10,24.1,311,2.4,-31.0,487.6,57.7,-37.5
2021-01-27,11:17:48,50.895752,8.025618,5637.8,2.8,10,21.7,312,2.4,-31.0,487.4,57.8,-37.5
2021-01-27,11:17:49,50.895624,8.025855,5640.5,2.8,10,22.3,309,2.6,-30.9,487.3,57.2,-37.6
2021-01-27,11:17:50,50.895491,8.026118,5643.0,2.8,10,25.1,308,2.3,-31.0,487.1,57.3,-37.6
2021-01-27,11:17:51,50.895349,8.026397,5645.7,2.8,10,25.6,310,2.7,-31.0,486.9,56.9,-37.7
2021-01-27,11:17:52,50.895204,8.026655,5648.3,2.8,10,23.0,313,2.6,-31.1,486.7,57.5,-37.7
2021-01-27,11:17:53,50.895067,8.026891,5650.7,2.8,10,22.1,312,2.4,-31.2,486.6,57.6,-37.7
2021-01-27,11:17:54,50.894932,8.027142,5653.4,2.8,10,24.3,309,2.8,-31.2,486.5,56.9,-37.9
2021-01-27,11:17:55,50.894794,8.027421,5656.0,2.8,10,25.4,308,2.5,-31.2,486.2,56.6,-38.0
2021-01-27,11:17:56,50.894655,8.027692,5658.5,2.7,10,23.7,310,2.8,-31.2,486.0,56.1,-38.1
2021-01-27,11:17:57,50.894521,8.027940,5660.9,2.8,10,22.2,311,2.0,-31.1,485.9,55.6,-38.1
2021-01-27,11:17:58,50.894386,8.028188,5663.1,2.8,10,23.9,311,2.5,-31.2,485.7,56.0,-38.1
2021-01-27,11:17:59,50.894243,8.028457,5665.5,2.8,10,25.5,309,2.3,-31.2,485.5,55.4,-38.2
2021-01-27,11:18:00,50.894103,8.028730,5667.9,2.8,10,24.0,308,2.5,-31.2,485.3,54.9,-38.3
2021-01-27,11:18:01,50.893974,8.028985,5670.3,2.8,10,22.0,309,2.4,-31.2,485.2,54.8,-38.4
2021-01-27,11:18:02,50.893845,8.029233,5673.0,2.8,10,23.2,310,2.7,-31.3,485.0,54.8,-38.4
2021-01-27,11:18:03,50.893704,8.029499,5675.6,2.8,10,25.7,310,2.4,-31.3,484.8,54.3,-38.6
2021-01-27,11:18:04,50.893557,8.029778,5678.1,2.8,9,25.2,309,2.6,-31.4,484.7,54.5,-38.6
2021-01-27,11:18:06,50.893292,8.030283,5683.5,2.8,10,22.3,310,2.7,-31.4,484.2,54.3,-38.6
2021-01-27,11:18:07,50.893156,8.030541,5686.2,2.8,10,24.8,309,2.5,-31.4,484.1,54.3,-38.7
2021-01-27,11:18:08,50.893011,8.030822,5688.6,2.8,10,26.3,309,2.1,-31.4,483.9,54.4,-38.6
2021-01-27,11:18:09,50.892865,8.031094,5690.9,2.8,10,24.0,311,2.6,-31.5,483.8,54.4,-38.7
2021-01-27,11:18:10,50.892729,8.031336,5693.5,2.8,10,21.6,312,2.5,-31.5,483.6,54.0,-38.8
2021-01-27,11:18:11,50.892599,8.031575,5696.2,2.8,10,22.8,310,2.6,-31.5,483.5,54.2,-38.8
2021-01-27,11:18:12,50.892465,8.031846,5698.8,2.8,10,25.7,307,2.6,-31.6,483.3,53.4,-39.0
2021-01-27,11:18:13,50.892325,8.032138,5701.5,2.8,10,26.0,308,2.8,-31.6,483.1,53.7,-38.9
2021-01-27,11:18:14,50.892181,8.032407,5704.3,2.8,10,23.6,313,2.8,-31.6,482.9,54.1,-38.9
2021-01-27,11:18:15,50.892041,8.032643,5707.0,2.8,10,22.0,313,2.6,-31.7,482.7,54.1,-38.9
2021-01-27,11:18:16,50.891907,8.032888,5709.7,2.8,9,23.7,308,2.9,-31.6,482.5,54.5,-38.8
2021-01-27,11:18:17,50.891774,8.033170,5712.1,2.8,10,25.7,305,2.3,-31.7,482.4,54.5,-38.9
2021-01-27,11:18:18,50.891638,8.033456,5714.8,2.8,10,24.8,310,2.9,-31.7,482.2,54.3,-38.9
2021-01-27,11:18:19,50.891494,8.033712,5717.4,2.8,10,23.4,313,2.0,-31.7,482.0,54.5,-38.9
2021-01-27,11:18:20,50.891352,8.033962,5719.6,2.8,10,23.9,310,2.6,-31.7,481.9,54.7,-38.9
2021-01-27,11:18:21,50.891215,8.034234,5721.8,2.8,9,24.9,307,2.0,-31.7,481.6,54.2,-38.9
2021-01-27,11:18:22,50.891081,8.034508,5724.2,2.8,10,24.1,309,2.5,-31.7,481.5,53.9,-39.0
2021-01-27,11:18:23,50.890941,8.034762,5726.7,2.8,10,23.3,313,2.2,-31.8,481.3,53.2,-39.2
2021-01-27,11:18:24,50.890798,8.035011,5729.1,2.8,10,24.1,312,2.5,-31.8,481.2,52.8,-39.3
2021-01-27,11:18:25,50.890656,8.035280,5731.7,2.8,10,25.3,308,2.6,-31.8,481.0,52.3,-39.5
2021-01-27,11:18:26,50.890519,8.035559,5734.3,2.7,10,24.6,308,2.5,-31.9,480.9,52.9,-39.4
2021-01-27,11:18:28,50.890238,8.036060,5739.5,2.8,10,23.2,313,2.6,-32.0,480.5,52.6,-39.6
2021-01-27,11:18:29,50.890101,8.036316,5742.2,2.8,10,24.3,308,2.6,-32.0,480.3,52.3,-39.6
2021-01-27,11:18:30,50.889969,8.036595,5744.8,2.8,10,24.8,305,2.4,-31.9,480.1,52.6,-39.5
2021-01-27,11:18:31,50.889835,8.036866,5747.8,2.8,10,23.7,311,2.8,-32.0,480.0,53.3,-39.4
2021-01-27,11:18:32,50.889695,8.037109,5750.5,2.8,10,22.8,315,2.2,-32.1,479.7,53.8,-39.4
2021-01-27,11:18:33,50.889555,8.037352,5753.1,2.8,10,23.6,310,2.8,-32.1,479.6,54.4,-39.2
2021-01-27,11:18:34,50.889423,8.037622,5755.5,2.8,10,24.6,305,2.1,-32.1,479.4,54.5,-39.2
2021-01-27,11:18:35,50.889292,8.037898,5757.9,2.8,10,24.1,309,2.7,-32.0,479.3,54.6,-39.2
2021-01-27,11:18:36,50.889152,8.038150,5760.4,2.8,10,23.2,314,2.2,-32.1,479.1,54.4,-39.3
2021-01-27,11:18:37,50.889008,8.038392,5763.0,2.8,10,23.7,312,2.8,-32.2,478.8,54.7,-39.3
2021-01-27,11:18:38,50.888870,8.038655,5765.7,2.8,10,24.5,307,2.4,-32.2,478.7,54.3,-39.4
2021-01-27,11:18:39,50.888737,8.038929,5768.3,2.8,10,24.1,307,2.8,-32.2,478.6,54.8,-39.3
2021-01-27,11:18:40,50.888601,8.039187,5770.8,2.8,10,23.1,312,2.3,-32.2,478.4,54.2,-39.4
2021-01-27,11:18:41,50.888460,8.039436,5773.2,2.8,10,23.9,312,2.6,-32.2,478.2,54.3,-39.4
2021-01-27,11:18:42,50.888317,8.039700,5775.6,2.8,10,24.9,308,2.4,-32.2,478.0,54.0,-39.5
2021-01-27,11:18:43,50.888180,8.039974,5778.1,2.8,10,24.3,308,2.3,-32.2,477.9,53.9,-39.5
2021-01-27,11:18:44,50.888045,8.040230,5780.5,2.8,10,22.7,312,2.3,-32.2,477.7,53.3,-39.6
2021-01-27,11:18:45,50.887907,8.040472,5783.0,2.8,9,23.1,312,2.5,-32.2,477.5,52.9,-39.7
2021-01-27,11:18:46,50.887769,8.040731,5785.6,2.8,10,24.6,308,2.5,-32.3,477.4,53.3,-39.7
2021-01-27,11:18:47,50.887633,8.041007,5788.2,2.8,10,24.7,308,2.4,-32.4,477.2,54.3,-39.6
2021-01-27,11:18:48,50.887496,8.041268,5791.0,2.8,10,23.2,312,2.8,-32.4,477.0,54.2,-39.6
2021-01-27,11:18:49,50.887357,8.041507,5793.7,2.8,10,22.5,314,2.8,-32.4,476.8,54.5,-39.5
2021-01-27,11:18:50,50.887222,8.041755,5796.3,2.8,10,23.6,308,2.7,-32.4,476.6,54.7,-39.5
2021-01-27,11:18:51,50.887091,8.042027,5798.9,2.8,10,24.4,306,2.3,-32.5,476.5,55.4,-39.5
2021-01-27,11:18:52,50.886960,8.042295,5801.4,2.8,10,23.3,309,2.6,-32.5,476.3,55.1,-39.5
2021-01-27,11:18:53,50.886821,8.042540,5803.8,2.7,10,22.9,314,2.2,-32.5,476.1,55.4,-39.5
2021-01-27,11:18:54,50.886679,8.042785,5806.4,2.8,9,23.9,311,2.8,-32.5,476.0,55.6,-39.5
2021-01-27,11:18:55,50.886542,8.043053,5809.1,2.8,9,24.7,307,2.3,-32.5,475.8,55.4,-39.5
2021-01-27,11:18:56,50.886406,8.043325,5811.7,2.8,9,23.9,310,2.7,-32.5,475.6,55.7,-39.4
2021-01-27,11:18:58,50.886120,8.043816,5816.7,2.8,9,24.0,313,2.6,-32.6,475.2,55.8,-39.5
2021-01-27,11:18:59,50.885977,8.044080,5819.3,2.8,10,25.0,308,2.5,-32.7,475.1,55.5,-39.6
2021-01-27,11:19:00,50.885840,8.044356,5822.0,2.8,10,24.4,308,2.7,-32.7,474.9,55.3,-39.7
2021-01-27,11:19:01,50.885704,8.044611,5824.7,2.8,10,22.8,312,2.4,-32.7,474.7,54.8,-39.8
2021-01-27,11:19:02,50.885563,8.044850,5827.2,2.8,10,23.3,314,2.5,-32.6,474.5,54.8,-39.7
2021-01-27,11:19:03,50.885419,8.045107,5829.7,2.8,10,25.2,310,2.8,-32.7,474.4,55.4,-39.7
2021-01-27,11:19:04,50.885279,8.045385,5832.5,2.8,10,24.9,307,2.5,-32.8,474.2,56.2,-39.6
2021-01-27,11:19:05,50.885147,8.045647,5835.1,2.8,10,22.5,310,2.5,-32.8,474.0,55.8,-39.7
2021-01-27,11:19:06,50.885016,8.045883,5837.6,2.8,10,21.9,313,2.5,-32.8,473.9,56.1,-39.6
2021-01-27,11:19:07,50.884879,8.046126,5840.3,2.8,10,24.1,311,2.6,-32.8,473.7,55.9,-39.7
2021-01-27,11:19:08,50.884738,8.046400,5842.8,2.8,10,25.7,308,2.4,-32.9,473.6,56.1,-39.7
2021-01-27,11:19:10,50.884465,8.046921,5848.1,2.8,10,21.9,313,2.4,-33.0,473.2,56.0,-39.8
2021-01-27,11:19:11,50.884329,8.047154,5850.7,2.8,10,22.9,312,2.7,-33.0,473.0,56.1,-39.8
2021-01-27,11:19:12,50.884187,8.047414,5853.1,2.8,10,25.5,309,2.2,-32.9,472.8,56.1,-39.7
2021-01-27,11:19:14,50.883905,8.047959,5858.0,2.8,10,22.7,311,2.5,-33.0,472.5,56.4,-39.7
2021-01-27,11:19:15,50.883772,8.048188,5860.7,2.8,10,21.2,314,2.9,-33.0,472.4,56.3,-39.8
2021-01-27,11:19:16,50.883636,8.048422,5863.5,2.8,10,23.7,312,2.7,-33.1,472.2,56.9,-39.8
2021-01-27,11:19:17,50.883490,8.048695,5865.9,2.8,10,26.5,309,2.4,-33.1,471.9,56.9,-39.8
2021-01-27,11:19:18,50.883347,8.048981,5868.5,2.7,10,25.0,308,2.8,-33.1,471.8,57.3,-39.7
2021-01-27,11:19:19,50.883212,8.049237,5871.1,2.8,10,21.8,312,2.6,-33.2,471.7,57.1,-39.8
2021-01-27,11:19:20,50.883082,8.049462,5873.9,2.8,10,21.3,313,2.8,-33.1,471.5,56.7,-39.8
2021-01-27,11:19:21,50.882946,8.049705,5876.4,2.8,10,24.2,310,2.4,-33.2,471.3,56.7,-39.8
2021-01-27,11:19:22,50.882803,8.049984,5878.7,2.8,10,26.5,308,2.4,-33.2,471.0,56.9,-39.9
2021-01-27,11:19:23,50.882660,8.050266,5881.5,2.8,10,24.3,310,3.0,-33.2,470.9,56.6,-39.9
2021-01-27,11:19:24,50.882523,8.050509,5884.2,2.8,10,21.6,313,2.3,-33.2,470.8,56.4,-40.0
2021-01-27,11:19:25,50.882387,8.050734,5886.8,2.8,10,22.5,314,2.5,-33.3,470.6,56.6,-40.0
2021-01-27,11:19:26,50.882241,8.050984,5889.2,2.8,10,25.5,311,2.4,-33.2,470.5,56.5,-40.0
2021-01-27,11:19:27,50.882094,8.051263,5891.7,2.8,10,25.8,309,2.5,-33.3,470.3,56.7,-39.9
2021-01-27,11:19:28,50.881956,8.051530,5894.5,2.8,10,22.8,310,2.6,-33.3,470.1,56.7,-40.0
2021-01-27,11:19:29,50.881822,8.051759,5896.6,2.8,10,21.2,315,2.2,-33.3,469.9,56.8,-40.0
2021-01-27,11:19:30,50.881682,8.051987,5899.0,2.8,10,23.4,313,2.8,-33.3,469.8,56.6,-40.0
2021-01-27,11:19:31,50.881537,8.052251,5901.5,2.8,10,25.8,309,2.3,-33.3,469.5,56.2,-40.1
2021-01-27,11:19:32,50.881392,8.052529,5904.0,2.8,10,24.9,310,2.9,-33.3,469.4,56.6,-40.0
2021-01-27,11:19:33,50.881249,8.052779,5906.8,2.8,10,22.6,314,2.4,-33.4,469.3,56.6,-40.1
2021-01-27,11:19:34,50.881108,8.053005,5909.3,2.8,9,22.2,315,2.6,-33.4,469.0,56.9,-40.0
2021-01-27,11:19:35,50.880967,8.053249,5912.0,2.8,9,24.2,310,2.6,-33.4,468.8,56.3,-40.1
2021-01-27,11:19:36,50.880824,8.053518,5914.5,2.8,9,25.4,310,2.3,-33.4,468.7,56.0,-40.2
2021-01-27,11:19:37,50.880676,8.053778,5917.1,2.8,10,23.9,314,2.8,-33.4,468.5,55.5,-40.3
2021-01-27,11:19:38,50.880530,8.054012,5919.5,2.8,10,22.4,315,2.1,-33.4,468.3,54.9,-40.5
2021-01-27,11:19:39,50.880392,8.054248,5921.9,2.8,10,23.1,310,2.7,-33.5,468.2,55.2,-40.5
2021-01-27,11:19:40,50.880256,8.054512,5924.6,2.8,10,24.8,308,2.5,-33.6,468.0,54.8,-40.6
2021-01-27,11:19:41,50.880116,8.054778,5927.4,2.7,10,24.0,311,2.9,-33.6,467.8,55.4,-40.6
2021-01-27,11:19:42,50.879972,8.055017,5930.2,2.8,10,22.4,316,2.2,-33.7,467.7,55.2,-40.6
2021-01-27,11:19:43,50.879829,8.055245,5932.7,2.8,10,23.0,314,2.5,-33.6,467.5,55.1,-40.6
2021-01-27,11:19:44,50.879684,8.055498,5935.3,2.8,10,24.8,310,2.9,-33.6,467.3,54.7,-40.7
2021-01-27,11:19:45,50.879546,8.055771,5938.2,2.8,10,24.6,308,2.9,-33.6,467.1,54.7,-40.7
2021-01-27,11:19:46,50.879412,8.056027,5941.0,2.8,10,22.3,312,2.5,-33.6,466.9,54.7,-40.7
2021-01-27,11:19:47,50.879276,8.056252,5943.6,2.8,10,21.4,316,2.6,-33.7,466.8,55.0,-40.8
2021-01-27,11:19:48,50.879132,8.056478,5946.3,2.8,10,23.8,315,2.7,-33.8,466.6,55.2,-40.7
2021-01-27,11:19:49,50.878983,8.056740,5948.8,2.8,10,26.0,310,2.3,-33.8,466.4,55.7,-40.7
2021-01-27,11:19:50,50.878838,8.057016,5951.5,2.8,10,24.6,310,2.8,-33.8,466.3,56.7,-40.5
2021-01-27,11:19:51,50.878701,8.057261,5954.1,2.8,10,21.5,313,2.5,-33.8,466.1,56.3,-40.6
2021-01-27,11:19:52,50.878568,8.057477,5956.9,2.8,10,21.0,315,2.9,-33.8,465.9,56.2,-40.5
2021-01-27,11:19:53,50.878430,8.057710,5959.6,2.8,10,24.0,311,2.9,-33.8,465.7,56.3,-40.6
2021-01-27,11:19:54,50.878286,8.057979,5962.1,2.8,10,25.7,309,2.0,-33.7,465.6,55.6,-40.6
2021-01-27,11:19:55,50.878139,8.058246,5964.4,2.8,10,24.2,313,2.8,-33.8,465.4,55.9,-40.6
2021-01-27,11:19:56,50.877993,8.058480,5967.0,2.8,10,22.1,317,2.3,-33.9,465.2,56.2,-40.7
2021-01-27,11:19:57,50.877852,8.058703,5969.5,2.8,10,22.3,313,2.6,-33.8,465.1,55.9,-40.7
2021-01-27,11:19:58,50.877715,8.058952,5972.1,2.8,10,24.1,309,2.4,-33.9,464.9,56.1,-40.7
2021-01-27,11:19:59,50.877578,8.059219,5974.8,2.8,10,24.5,310,2.9,-34.0,464.7,56.6,-40.7
2021-01-27,11:20:00,50.877432,8.059467,5977.5,2.8,10,23.4,316,2.7,-34.0,464.5,56.3,-40.8
2021-01-27,11:20:01,50.877283,8.059693,5980.4,2.8,10,22.5,316,2.7,-34.0,464.4,56.0,-40.8
2021-01-27,11:20:02,50.877144,8.059931,5982.9,2.8,10,23.2,309,2.6,-34.0,464.1,55.8,-40.9
2021-01-27,11:20:04,50.876869,8.060444,5987.8,2.8,10,23.4,314,2.6,-34.0,463.8,55.7,-40.9
2021-01-27,11:20:05,50.876722,8.060671,5990.4,2.8,9,22.7,317,2.6,-33.9,463.7,55.1,-40.9
2021-01-27,11:20:06,50.876578,8.060903,5993.1,2.8,10,23.2,312,2.8,-34.0,463.5,55.1,-41.0
2021-01-27,11:20:07,50.876442,8.061162,5995.7,2.8,10,24.2,308,2.5,-34.0,463.3,54.9,-41.0
2021-01-27,11:20:08,50.876305,8.061421,5998.3,2.8,10,23.5,312,2.8,-34.0,463.1,54.8,-41.0
2021-01-27,11:20:09,50.876160,8.061653,6001.1,2.8,10,22.3,317,2.6,-34.1,462.9,54.2,-41.2
2021-01-27,11:20:10,50.876013,8.061873,6003.6,2.8,10,22.9,316,2.6,-34.0,462.7,53.3,-41.4
2021-01-27,11:20:11,50.875867,8.062119,6006.3,2.8,10,24.6,311,2.6,-34.1,462.6,52.8,-41.5
2021-01-27,11:20:12,50.875725,8.062386,6009.1,2.8,10,24.6,309,2.8,-34.0,462.4,51.9,-41.7
2021-01-27,11:20:13,50.875587,8.062635,6012.0,2.8,10,22.0,313,2.9,-34.1,462.2,51.9,-41.7
2021-01-27,11:20:14,50.875450,8.062852,6014.8,2.8,10,21.1,316,2.5,-34.1,462.1,51.8,-41.8
2021-01-27,11:20:15,50.875312,8.063076,6017.3,2.8,10,23.0,313,2.8,-34.1,461.9,51.3,-41.9
2021-01-27,11:20:16,50.875171,8.063332,6019.8,2.8,10,24.8,309,2.4,-34.2,461.8,51.4,-42.0
2021-01-27,11:20:17,50.875034,8.063593,6022.4,2.8,10,23.0,310,2.9,-34.2,461.6,50.8,-42.1
2021-01-27,11:20:18,50.874900,8.063825,6025.0,2.8,10,21.2,315,2.2,-34.2,461.4,50.6,-42.1
2021-01-27,11:20:20,50.874626,8.064291,6029.8,2.8,10,24.5,310,2.5,-34.2,461.0,50.5,-42.2
2021-01-27,11:20:21,50.874485,8.064556,6032.6,2.8,10,24.5,310,2.7,-34.2,460.8,50.1,-42.3
2021-01-27,11:20:22,50.874346,8.064802,6035.3,2.8,10,22.1,314,2.6,-34.3,460.6,50.1,-42.4
2021-01-27,11:20:23,50.874210,8.065018,6038.1,2.7,10,21.1,316,2.5,-34.3,460.5,49.6,-42.4
2021-01-27,11:20:24,50.874074,8.065242,6040.7,2.8,10,22.6,312,2.8,-34.3,460.3,49.8,-42.4
2021-01-27,11:20:25,50.873939,8.065499,6043.4,2.8,9,24.6,308,2.4,-34.3,460.1,49.5,-42.5
2021-01-27,11:20:26,50.873801,8.065761,6045.9,2.8,10,23.5,311,2.7,-34.4,460.0,50.3,-42.4
2021-01-27,11:20:27,50.873664,8.065991,6048.5,2.8,10,21.4,316,2.1,-34.5,459.8,50.1,-42.5
2021-01-27,11:20:28,50.873526,8.066206,6051.2,2.8,10,21.9,315,2.8,-34.5,459.6,50.4,-42.5
2021-01-27,11:20:29,50.873388,8.066451,6053.8,2.8,10,24.3,310,2.5,-34.5,459.4,49.8,-42.6
2021-01-27,11:20:30,50.873248,8.066715,6056.5,2.8,10,24.3,310,2.8,-34.5,459.2,49.7,-42.6
2021-01-27,11:20:31,50.873108,8.066961,6059.1,2.8,10,22.2,314,2.7,-34.5,459.1,48.8,-42.8
2021-01-27,11:20:32,50.872970,8.067179,6062.1,2.8,10,21.4,316,2.5,-34.5,458.9,48.8,-42.8
2021-01-27,11:20:33,50.872833,8.067409,6064.9,2.8,10,23.2,312,2.8,-34.6,458.7,48.6,-42.9
2021-01-27,11:20:34,50.872694,8.067669,6067.4,2.8,10,24.8,309,2.2,-34.5,458.7,47.8,-43.0
2021-01-27,11:20:35,50.872554,8.067929,6069.9,2.8,10,23.2,312,2.6,-34.5,458.4,48.1,-43.0
2021-01-27,11:20:36,50.872416,8.068158,6072.5,2.8,10,21.1,315,2.2,-34.6,458.2,48.0,-43.1
2021-01-27,11:20:37,50.872285,8.068377,6075.1,2.8,10,21.5,312,2.7,-34.6,458.1,48.6,-43.0
